betadraw,trial,state,prhv_rsft,prstate,hvalue,lvalue,numberOfdraws,sampleNR,count_xh,count_xl,xh,yh,xl,yl,pxh,pyh,pxl,pyl,b,count_yh,count_yl,pmax,nr,id,bxh,bxl,byh,byl,start
511,3,4,0.5,0.404418749731197,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,5,0.5,0.128387772352467,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,6,0.5,0.231940263603487,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,8,0.5,0.0332553114291878,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,9,0.945271968774719,0.316051708810526,0.569819430344118,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,10,0.945271968774719,0.570966497125592,0.569819430344118,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,12,0.945271968774719,0.163728956607589,0.569819430344118,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
511,3,16,0.5,0.201223868685973,1,1,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.569819430344118,0.777147176050105,0.430180569655882,0.222852823949895,0
512,1,0,0.744896372799688,1,0.404247486592285,0.189932432991112,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,2,1,0.721047131022324,0.420261309639924,0.189932432991112,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,2,2,0.721047131022324,0.465840539626932,0.189932432991112,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,2,4,0.721047131022324,0.279055833172756,0.189932432991112,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,2,8,0.773713499035588,0.324635063159764,0.681692332584333,0.435812382787723,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,2,0.5,0.170964764648192,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,3,0.5,0.379013325253005,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,4,0.5,0.210059512869425,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,5,0.5,0.227043097938098,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,6,0.5,0.251666943484932,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,8,0.5,0.0753789361617941,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,9,0.898353397558201,0.273773006886208,0.435812382787723,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,10,0.898353397558201,0.303464921318665,0.435812382787723,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,12,0.898353397558201,0.181786790228913,0.435812382787723,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
512,3,16,0.5,0.109464970688132,1,1,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.435812382787723,0.625376302848776,0.564187617212278,0.374623697151224,0
513,1,0,0.749878072360637,1,0.417293887662608,0.197701464942404,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,2,1,0.728792891406011,0.416455039173332,0.197701464942404,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,2,2,0.728792891406011,0.635877526336272,0.197701464942404,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,2,4,0.728792891406011,0.114000546024365,0.197701464942404,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,2,8,0.774635642256741,0.333423033187306,0.691571192778285,0.444636328860345,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,2,0.5,0.168558134673183,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,3,0.5,0.514736620464951,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,4,0.5,0.392970931010534,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,5,0.5,0.0922823238145215,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,6,0.5,0.140904179976359,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,8,0.5,0.0126306975707816,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,9,0.902311957035827,0.278391424773293,0.444636328860345,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,10,0.902311957035827,0.425070737262454,0.444636328860345,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,12,0.902311957035827,0.0762069646117244,0.444636328860345,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
513,3,16,0.5,0.114841278149499,1,1,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.444636328860345,0.847974557163022,0.555363671139656,0.152025442836978,0
514,1,0,0.813793826900398,1,0.705309842883614,0.410339336351193,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,2,1,0.886118896282676,0.292495936982658,0.410339336351193,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,2,2,0.886118896282676,0.688941397504502,0.410339336351193,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,2,4,0.886118896282676,0.124852429395896,0.410339336351193,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,2,8,0.75972821708822,0.52129788991774,0.870815355871714,0.640577346111453,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,2,0.5,0.0931573835333017,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,3,0.5,0.438843552230956,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,4,0.5,0.516823401512344,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,5,0.5,0.0795288014615231,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,6,0.5,0.187321178495578,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,8,0.5,0.0169735076867132,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,9,0.960942746816808,0.308376236368377,0.640577346111453,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,10,0.960942746816808,0.726345662891738,0.640577346111453,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,12,0.960942746816808,0.131630964435714,0.640577346111453,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
514,3,16,0.5,0.253697273423617,1,1,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.640577346111453,0.846579778232728,0.359422653888547,0.153420221767272,0
515,1,0,0.762249634593163,1,0.451982630587724,0.218972056962243,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,2,1,0.749295745673964,0.405559108925464,0.218972056962243,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,2,2,0.749295745673964,0.690483819644756,0.218972056962243,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,2,4,0.749295745673964,0.0717658149484072,0.218972056962243,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,2,8,0.776409220829929,0.356690525667699,0.716916947059586,0.467944502010914,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,2,0.5,0.161683001281671,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,3,0.5,0.550546116902107,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,4,0.5,0.46866557466352,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,5,0.5,0.0572213129722406,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,6,0.5,0.0974220277060087,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,8,0.5,0.00506280597266209,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,9,0.912113803434293,0.289546999722324,0.467944502010914,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,10,0.912113803434293,0.492967643766309,0.467944502010914,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,12,0.912113803434293,0.0512368627497843,0.467944502010914,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
515,3,16,0.5,0.129591527044254,1,1,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.467944502010914,0.905849984451995,0.532055497989086,0.0941500155480046,0
516,1,0,0.790181150373194,1,0.54895481071207,0.283751273547382,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,2,1,0.805143301624815,0.369265014144226,0.283751273547382,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,2,2,0.805143301624815,0.721895456575738,0.283751273547382,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,2,4,0.805143301624815,0.0682856937974563,0.283751273547382,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,2,8,0.776373952974463,0.420916136228968,0.78161490490467,0.532683089226026,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,2,0.5,0.138938576132634,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,3,0.5,0.543236553756357,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,4,0.5,0.531000751467627,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,5,0.5,0.0513859515688754,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,6,0.5,0.100457079735432,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
516,3,8,0.5,0.00475122909010904,0,0,10,3,6,8,8,1,2,4,0.4,0.6,0.9,0.1,17,4,2,0.4375,6,17_10_3,0.532683089226026,0.913582228878523,0.467316910773974,0.0864177711214773,0
